id,name,sex,age,height,weight,team,noc,games,year,season,city,sport,event,medal,region,bmi,sport_category,Female_M,Male_M,Female_P,Male_P
27890,Stanislav Valeryevich Detkov,M,33.0,165.0,72.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Parallel Giant Slalom,,Russia,26.4,Skiing,70,102,40.7,59.3
27890,Stanislav Valeryevich Detkov,M,33.0,165.0,72.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Parallel Slalom,,Russia,26.4,Skiing,70,102,40.7,59.3
27901,Artyom Aleksandrovich Detyshev,M,27.0,197.0,88.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Speed Skating,"Speed Skating 5,000 Metres",,Russia,22.7,Skating,52,61,46.02,53.98
27901,Artyom Aleksandrovich Detyshev,M,27.0,197.0,88.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Speed Skating,"Speed Skating 10,000 Metres",,Russia,22.7,Skating,52,61,46.02,53.98
27901,Artyom Aleksandrovich Detyshev,M,27.0,197.0,88.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Speed Skating,Speed Skating Team Pursuit 8 Laps,,Russia,22.7,Skating,52,61,46.02,53.98
27906,Yuliya Sergeyevna Deulina,F,25.0,173.0,62.0,Russia,RUS,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey,,Russia,20.7,Skating,59,52,53.15,46.85
27919,Tetiana Mykolavna Dev'iatova (-Kostitsyna),F,16.0,166.0,61.0,Soviet Union,UKR,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming 100 Metres Butterfly,,Ukraine,22.1,Aquatics,4,2,66.67,33.33
27919,Tetiana Mykolavna Dev'iatova (-Kostitsyna),F,16.0,166.0,61.0,Soviet Union,UKR,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming 4 X 100 Metres Medley Relay,Bronze,Ukraine,22.1,Aquatics,4,2,66.67,33.33
27919,Tetiana Mykolavna Dev'iatova (-Kostitsyna),F,20.0,166.0,61.0,Soviet Union,UKR,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming 100 Metres Butterfly,,Ukraine,22.1,Aquatics,10,4,71.43,28.57
27919,Tetiana Mykolavna Dev'iatova (-Kostitsyna),F,20.0,166.0,61.0,Soviet Union,UKR,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming 200 Metres Butterfly,,Ukraine,22.1,Aquatics,10,4,71.43,28.57
27919,Tetiana Mykolavna Dev'iatova (-Kostitsyna),F,20.0,166.0,61.0,Soviet Union,UKR,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming 4 X 100 Metres Medley Relay,,Ukraine,22.1,Aquatics,10,4,71.43,28.57
27976,Pyotr Gennadyevich Devyatkin,M,20.0,174.0,90.0,Kazakhstan,KAZ,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey,,Kazakhstan,29.7,Skating,6,34,15.0,85.0
27977,Maksim Igoryevich Devyatovsky,M,20.0,167.0,61.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Individual All-Around,,Russia,21.9,Gymnastics,42,42,50.0,50.0
27977,Maksim Igoryevich Devyatovsky,M,20.0,167.0,61.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Team All-Around,,Russia,21.9,Gymnastics,42,42,50.0,50.0
27977,Maksim Igoryevich Devyatovsky,M,20.0,167.0,61.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Floor Exercise,,Russia,21.9,Gymnastics,42,42,50.0,50.0
27977,Maksim Igoryevich Devyatovsky,M,20.0,167.0,61.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Horse Vault,,Russia,21.9,Gymnastics,42,42,50.0,50.0
27977,Maksim Igoryevich Devyatovsky,M,20.0,167.0,61.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Parallel Bars,,Russia,21.9,Gymnastics,42,42,50.0,50.0
27977,Maksim Igoryevich Devyatovsky,M,20.0,167.0,61.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Horizontal Bar,,Russia,21.9,Gymnastics,42,42,50.0,50.0
27977,Maksim Igoryevich Devyatovsky,M,20.0,167.0,61.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Rings,,Russia,21.9,Gymnastics,42,42,50.0,50.0
27977,Maksim Igoryevich Devyatovsky,M,20.0,167.0,61.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Pommelled Horse,,Russia,21.9,Gymnastics,42,42,50.0,50.0
27977,Maksim Igoryevich Devyatovsky,M,24.0,167.0,61.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Individual All-Around,,Russia,21.9,Gymnastics,38,40,48.72,51.28
27977,Maksim Igoryevich Devyatovsky,M,24.0,167.0,61.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Team All-Around,,Russia,21.9,Gymnastics,38,40,48.72,51.28
27977,Maksim Igoryevich Devyatovsky,M,24.0,167.0,61.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Floor Exercise,,Russia,21.9,Gymnastics,38,40,48.72,51.28
27977,Maksim Igoryevich Devyatovsky,M,24.0,167.0,61.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Parallel Bars,,Russia,21.9,Gymnastics,38,40,48.72,51.28
27977,Maksim Igoryevich Devyatovsky,M,24.0,167.0,61.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Horizontal Bar,,Russia,21.9,Gymnastics,38,40,48.72,51.28
27977,Maksim Igoryevich Devyatovsky,M,24.0,167.0,61.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Rings,,Russia,21.9,Gymnastics,38,40,48.72,51.28
27977,Maksim Igoryevich Devyatovsky,M,24.0,167.0,61.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Pommelled Horse,,Russia,21.9,Gymnastics,38,40,48.72,51.28
27978,Vadim Anatolyevich Devyatovsky,M,27.0,192.0,115.0,Belarus,BLR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Hammer Throw,,Belarus,31.2,Combined,27,20,57.45,42.55
27978,Vadim Anatolyevich Devyatovsky,M,31.0,192.0,115.0,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Hammer Throw,Silver,Belarus,31.2,Combined,33,20,62.26,37.74
27979,Mikhail Mikhaylovich Devyatyarov,M,24.0,189.0,84.0,Russia,RUS,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Sprint,,Russia,23.5,Skiing,58,76,43.28,56.72
27980,Mikhail Talgatovich Devyatyarov,M,28.0,185.0,74.0,Soviet Union,RUS,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing 15 Kilometres,Gold,Russia,21.6,Skiing,14,40,25.93,74.07
27980,Mikhail Talgatovich Devyatyarov,M,28.0,185.0,74.0,Soviet Union,RUS,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing 30 Kilometres,,Russia,21.6,Skiing,14,40,25.93,74.07
27980,Mikhail Talgatovich Devyatyarov,M,28.0,185.0,74.0,Soviet Union,RUS,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing 50 Kilometres,,Russia,21.6,Skiing,14,40,25.93,74.07
27980,Mikhail Talgatovich Devyatyarov,M,28.0,185.0,74.0,Soviet Union,RUS,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing 4 X 10 Kilometres Relay,Silver,Russia,21.6,Skiing,14,40,25.93,74.07
28000,Andrey Deyev,M,22.0,184.0,70.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Foil, Individual",,Russia,20.7,Miscellaneous,16,18,47.06,52.94
28000,Andrey Deyev,M,22.0,184.0,70.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Foil, Team",,Russia,20.7,Miscellaneous,16,18,47.06,52.94
28001,Pavel Semyonovich Deyev,M,22.0,168.0,66.0,Soviet Union,RUS,1964 Summer,1964,Summer,Tokyo,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",,Russia,23.4,Equestrianism,0,20,0.0,100.0
28001,Pavel Semyonovich Deyev,M,22.0,168.0,66.0,Soviet Union,RUS,1964 Summer,1964,Summer,Tokyo,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",,Russia,23.4,Equestrianism,0,20,0.0,100.0
28001,Pavel Semyonovich Deyev,M,26.0,168.0,66.0,Soviet Union,RUS,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",,Russia,23.4,Equestrianism,2,17,10.53,89.47
28001,Pavel Semyonovich Deyev,M,26.0,168.0,66.0,Soviet Union,RUS,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",,Russia,23.4,Equestrianism,2,17,10.53,89.47
28002,Darya Sergeyevna Deyeva,F,21.0,181.0,69.0,Russia,RUS,2012 Summer,2012,Summer,London,Swimming,Swimming 100 Metres Breaststroke,,Russia,21.1,Aquatics,41,41,50.0,50.0
28005,Timofey Aleksandrovich Deynichenko,M,25.0,186.0,98.0,Belarus,BLR,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Heavyweight, Greco-Roman",,Belarus,28.3,Combat,2,14,12.5,87.5
28005,Timofey Aleksandrovich Deynichenko,M,29.0,186.0,98.0,Belarus,BLR,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Heavyweight, Greco-Roman",,Belarus,28.3,Combat,3,10,23.08,76.92
